New_ID,unlock_date,unlock_cnt
1565,2018-06-05,1
1565,2019-07-15,1
1565,2019-08-31,1
1565,2019-11-25,1
3913,2018-09-20,1
3913,2019-10-22,1
3913,2020-03-26,1
3913,2020-11-24,1
4207,2017-11-05,1
4207,2017-11-05,1
4207,2019-01-31,1
4207,2019-02-10,1
4207,2019-02-11,1
4207,2019-07-11,1
4207,2019-08-21,1
4207,2019-11-02,1
4207,2020-01-28,1
4207,2020-05-28,1
4207,2020-08-16,1
4977,2017-11-02,1
4977,2018-11-04,1
4977,2018-11-13,1
1763,2017-07-22,1
1763,2018-09-10,1
1763,2019-10-01,1
1763,2020-05-20,1
1763,2020-08-12,1
7808,2018-01-08,1
7808,2019-03-16,1
7808,2019-10-27,1
7808,2020-04-26,1
6563,2017-04-04,1
6563,2017-06-18,1
6563,2017-10-03,1
6563,2017-10-03,1
6563,2017-10-22,1
6563,2017-12-03,1
6563,2018-03-01,1
6563,2018-08-04,1
6563,2018-09-25,1
6563,2019-01-29,1
6563,2019-08-04,1
6563,2020-03-02,1
6563,2020-03-08,1
6563,2020-07-08,1
6563,2020-08-25,1
7512,2017-09-23,1
7512,2017-11-08,1
7512,2018-01-23,1
7512,2018-02-01,1
7512,2018-03-08,1
7512,2018-04-11,1
7512,2020-02-26,1
7512,2021-01-22,1
3446,2017-07-08,1
3446,2017-08-04,1
3446,2017-10-12,1
3446,2018-01-10,1
3446,2018-01-17,1
3446,2018-03-10,1
3446,2018-05-09,1
3446,2018-08-09,1
3446,2018-09-01,1
3446,2018-11-03,1
3446,2019-01-14,1
3446,2019-01-23,1
3446,2019-03-06,1
3446,2019-03-08,1
3446,2019-05-21,1
3446,2019-07-19,1
3446,2019-11-04,1
3446,2020-02-03,1
3446,2020-02-27,1
3446,2020-07-15,1
3446,2020-08-13,1
3446,2020-08-15,1
3446,2020-08-19,1
3446,2020-10-12,1
3616,2017-09-25,1
8999,2018-04-21,1
8999,2020-01-31,1
6565,2017-09-17,1
6565,2019-01-20,1
5593,2018-07-17,1
5593,2019-02-05,1
5593,2019-03-22,1
5593,2020-02-25,1
5593,2020-07-26,1
5235,2017-04-01,1
5235,2017-04-03,1
5235,2017-04-05,1
5235,2017-04-05,1
5235,2017-04-19,1
5235,2017-06-29,1
5235,2017-11-26,1
5235,2017-12-14,1
5235,2018-04-17,1
5235,2018-04-23,1
5235,2018-05-09,1
5235,2018-07-01,1
5235,2018-07-13,1
5235,2018-07-22,1
5235,2018-07-29,1
5235,2018-10-23,1
5235,2018-10-28,1
5235,2018-11-24,1
5235,2018-12-04,1
5235,2018-12-12,1
5235,2018-12-13,1
5235,2019-01-19,1
5235,2019-04-01,1
5235,2019-04-04,1
5235,2019-04-13,1
5235,2019-07-09,1
5235,2019-07-13,1
5235,2019-12-11,1
5235,2019-12-12,1
5235,2020-04-15,1
5235,2020-04-28,1
5235,2020-04-30,1
5235,2020-05-07,1
5235,2020-11-29,1
5317,2019-01-20,1
5317,2019-05-19,1
3344,2017-03-23,1
3344,2017-05-30,1
3344,2017-06-19,1
3344,2017-06-22,1
3344,2017-07-05,1
3344,2017-09-26,1
3344,2018-01-10,1
3344,2018-01-18,1
3344,2018-02-06,1
3344,2018-02-13,1
3344,2018-03-24,1
3344,2018-03-31,1
3344,2018-04-24,1
3344,2018-04-24,1
3344,2018-04-28,1
3344,2018-06-19,1
3344,2018-09-14,1
3344,2018-09-22,1
3344,2018-10-22,1
3344,2018-12-06,1
3344,2018-12-09,1
3344,2019-04-01,1
3344,2019-04-29,1
3344,2019-05-27,1
3344,2020-01-16,1
3344,2020-03-10,1
3344,2020-06-16,1
3344,2020-08-29,1
7084,2017-11-21,1
10450,2018-12-03,1
10450,2019-04-09,1
10450,2019-06-17,1
10450,2019-11-01,1
10450,2020-10-25,1
10036,2019-10-19,1
8531,2018-07-10,1
8531,2018-12-08,1
6602,2017-01-29,1
6602,2017-02-17,1
6602,2017-02-27,1
6602,2017-05-20,1
6602,2017-05-25,1
6602,2017-05-31,1
6602,2017-06-01,1
6602,2017-09-26,1
6602,2017-09-27,1
6602,2017-10-14,1
6602,2017-11-18,1
6602,2017-11-19,1
6602,2017-11-20,1
6602,2018-02-18,1
6602,2018-03-27,1
6602,2018-05-11,1
6602,2018-05-30,1
6602,2018-07-02,1
6602,2018-07-23,1
6602,2018-08-04,1
6602,2018-08-08,1
6602,2018-09-29,1
6602,2018-10-03,1
6602,2018-10-28,1
6602,2018-11-26,1
6602,2018-11-28,1
6602,2019-02-02,1
6602,2019-02-03,1
6602,2019-02-04,1
6602,2019-02-04,1
6602,2019-02-05,1
6602,2019-02-05,1
6602,2019-02-09,1
6602,2019-03-27,1
6602,2019-03-29,1
6602,2019-04-02,1
6602,2019-05-19,1
6602,2019-05-24,1
6602,2019-06-03,1
6602,2019-06-04,1
6602,2019-06-04,1
6602,2019-08-05,1
6602,2019-08-07,1
6602,2019-08-08,1
6602,2019-09-26,1
6602,2019-10-01,1
6602,2019-11-19,1
6602,2019-11-20,1
6602,2019-11-22,1
6602,2019-11-23,1
6602,2020-01-29,1
6602,2020-03-29,1
6602,2020-08-07,1
6602,2020-11-01,1
3701,2018-12-13,1
3701,2020-12-14,1
2867,2017-09-11,1
1030,2018-11-09,1
8144,2017-04-19,1
4385,2019-09-27,1
6652,2017-05-31,1
6652,2018-05-25,1
6652,2019-02-24,1
6652,2019-07-24,1
6652,2019-08-11,1
6652,2020-12-20,1
6652,2021-01-23,1
2326,2018-03-23,1
2326,2018-03-28,1
2326,2019-03-27,1
2326,2019-03-28,1
2326,2019-10-25,1
2326,2019-11-04,1
2326,2019-11-04,1
2326,2020-04-02,1
8152,2017-09-13,1
8152,2018-05-28,1
2618,2019-11-12,1
2618,2020-12-01,1
7461,2019-05-05,1
4820,2019-06-26,1
4820,2019-10-30,1
7094,2019-11-25,1
7094,2020-09-28,1
10834,2017-02-08,1
10834,2017-04-22,1
10834,2017-09-11,1
10834,2018-05-06,1
10834,2018-07-21,1
10834,2018-09-07,1
10834,2018-09-13,1
10834,2018-09-13,1
10834,2018-09-14,1
10834,2018-11-17,1
10834,2019-01-07,1
10834,2019-02-27,1
10834,2019-09-13,1
10834,2021-01-15,1
10834,2021-01-18,1
5801,2018-06-29,1
5801,2018-07-02,1
5801,2018-09-05,1
5801,2018-09-08,1
5801,2018-09-09,1
5801,2018-09-10,1
5801,2018-09-11,1
5801,2018-09-30,1
5801,2018-10-31,1
5801,2019-01-31,1
5801,2019-01-31,1
5801,2019-09-23,1
5801,2019-10-07,1
5801,2019-11-26,1
5801,2020-07-07,1
5801,2020-07-18,1
5801,2020-08-30,1
5801,2020-09-07,1
5801,2020-09-10,1
5801,2020-09-12,1
5801,2020-10-26,1
5801,2021-01-20,1
5801,2021-01-21,1
6574,2017-05-03,1
6574,2017-07-22,1
6574,2017-09-27,1
6574,2017-12-07,1
6574,2018-01-21,1
6574,2018-06-10,1
6574,2018-07-13,1
6574,2018-07-21,1
6574,2018-09-27,1
6574,2018-09-30,1
6574,2018-11-04,1
6574,2019-01-16,1
6574,2019-01-19,1
6574,2019-01-20,1
6574,2019-01-20,1
6574,2019-02-23,1
6574,2019-03-26,1
6574,2019-03-29,1
6574,2019-04-29,1
6574,2019-05-03,1
6574,2019-06-09,1
6574,2019-07-16,1
6574,2019-11-03,1
6574,2019-11-03,1
6574,2020-01-21,1
6574,2020-01-24,1
6574,2020-01-25,1
6574,2020-02-27,1
6574,2020-03-01,1
6574,2020-04-10,1
6574,2020-05-09,1
6574,2020-05-09,1
6574,2020-05-09,1
6574,2020-06-11,1
6574,2020-07-22,1
6574,2020-07-22,1
6574,2020-07-25,1
6574,2020-07-26,1
10764,2017-07-14,1
10764,2018-05-14,1
9556,2017-04-24,1
9556,2018-02-28,1
9556,2018-04-01,1
9556,2018-04-24,1
9556,2018-07-23,1
9556,2018-11-20,1
9556,2018-11-25,1
9556,2019-02-28,1
9556,2019-11-01,1
9556,2020-03-26,1
9556,2020-06-25,1
9556,2020-09-30,1
9556,2020-11-12,1
2462,2018-09-25,1
2462,2018-10-01,1
2462,2018-11-04,1
2462,2018-12-02,1
2462,2019-11-12,1
2462,2019-12-04,1
2462,2020-01-25,1
2462,2020-12-12,1
8052,2019-03-03,1
8052,2019-09-15,1
8052,2019-10-03,1
7754,2018-09-05,1
7277,2018-12-05,1
907,2017-03-06,1
1753,2018-11-28,1
1753,2020-10-02,1
1753,2020-12-02,1
5643,2017-04-21,1
8552,2017-03-07,1
8552,2017-03-22,1
7800,2017-07-31,1
7800,2018-06-07,1
7800,2018-06-07,1
7800,2018-11-29,1
7800,2018-12-01,1
7800,2018-12-03,1
7800,2018-12-03,1
7800,2019-12-07,1
7800,2020-06-11,1
7800,2020-06-11,1
7800,2020-06-11,1
7800,2020-06-11,1
7800,2020-06-11,1
10736,2020-01-20,1
2053,2018-10-04,1
2053,2018-10-07,1
2053,2018-11-18,1
2053,2019-01-20,1
2053,2020-10-04,1
4826,2017-04-18,1
4826,2017-07-23,1
4826,2017-08-10,1
4826,2017-11-19,1
4826,2017-12-01,1
4826,2018-10-07,1
4826,2018-10-13,1
4826,2018-10-14,1
4826,2019-04-14,1
4826,2019-04-20,1
4826,2019-06-02,1
4826,2020-04-14,1
4826,2020-05-30,1
4826,2020-07-17,1
4826,2020-10-08,1
1504,2017-04-14,1
1504,2017-04-23,1
1504,2017-04-30,1
1504,2017-06-17,1
1504,2017-07-23,1
1504,2017-08-23,1
1504,2017-08-23,1
1504,2017-10-11,1
1504,2017-11-19,1
1504,2018-02-03,1
1504,2018-02-04,1
1504,2018-03-17,1
1504,2018-04-15,1
1504,2018-05-17,1
1504,2018-06-03,1
1504,2018-06-20,1
1504,2018-06-23,1
1504,2018-06-24,1
1504,2018-07-23,1
1504,2018-07-25,1
1504,2018-08-14,1
1504,2018-08-19,1
1504,2018-09-17,1
1504,2018-10-21,1
1504,2018-10-21,1
1504,2018-11-11,1
1504,2018-11-11,1
1504,2018-11-18,1
1504,2018-11-30,1
1504,2018-12-14,1
1504,2018-12-15,1
1504,2018-12-16,1
1504,2019-01-20,1
1504,2019-02-02,1
1504,2019-02-18,1
1504,2019-02-24,1
1504,2019-03-17,1
1504,2019-03-17,1
1504,2019-03-24,1
1504,2019-04-21,1
1504,2019-04-21,1
1504,2019-05-21,1
1504,2019-06-18,1
1504,2019-06-18,1
1504,2019-06-21,1
1504,2019-06-23,1
1504,2019-07-13,1
1504,2019-07-15,1
1504,2019-07-28,1
1504,2019-08-12,1
1504,2019-09-15,1
1504,2019-11-24,1
1504,2019-11-26,1
1504,2019-12-19,1
1504,2020-01-27,1
1504,2020-03-27,1
1504,2020-04-19,1
1504,2020-05-19,1
1504,2020-06-02,1
1504,2020-08-11,1
1504,2020-08-16,1
1504,2020-12-09,1
7061,2018-02-10,1
10522,2017-12-14,1
10522,2019-05-08,1
5165,2017-10-06,1
5165,2018-06-30,1
5165,2018-12-01,1
3577,2017-02-01,1
3577,2017-02-21,1
3577,2017-11-13,1
3577,2019-02-20,1
4828,2017-03-27,1
4828,2018-02-22,1
3179,2020-04-10,1
2541,2017-06-25,1
2245,2017-04-17,1
2245,2017-04-17,1
2245,2017-04-19,1
9355,2020-10-30,1
9355,2020-12-15,1
1446,2017-04-16,1
1508,2018-05-15,1
1508,2019-09-25,1
7911,2020-02-11,1
10233,2019-02-05,1
4571,2020-02-16,1
9989,2020-12-07,1
6737,2018-06-03,1
5896,2017-11-06,1
5896,2017-11-08,1
5896,2017-11-13,1
5896,2018-03-20,1
5896,2019-01-28,1
10437,2017-04-21,1
10437,2018-09-22,1
10437,2020-06-06,1
10437,2020-09-24,1
10322,2018-05-24,1
10322,2018-11-21,1
10322,2019-06-23,1
10322,2020-05-29,1
4116,2018-02-02,1
4116,2019-08-27,1
4182,2018-12-11,1
4182,2019-09-06,1
4182,2020-08-30,1
4182,2020-11-18,1
10646,2017-12-06,1
10646,2018-03-23,1
10646,2018-12-20,1
10646,2018-12-20,1
10646,2019-10-27,1
10646,2020-03-20,1
10646,2020-04-06,1
10646,2020-04-06,1
10646,2020-05-16,1
10646,2020-08-30,1
10646,2020-08-30,1
1000,2018-12-02,1
1000,2018-12-09,1
9304,2017-12-06,1
2956,2017-09-13,1
3535,2017-09-05,1
3535,2019-05-08,1
7927,2018-01-14,1
7927,2018-07-04,1
7927,2020-07-03,1
7927,2020-10-02,1
1459,2018-01-16,1
1459,2019-11-13,1
1437,2020-09-16,1
1437,2020-09-27,1
1437,2020-12-21,1
4492,2017-12-06,1
4492,2018-04-26,1
4492,2018-05-16,1
4492,2019-06-04,1
4492,2019-06-09,1
4492,2019-09-23,1
4492,2020-08-04,1
4492,2020-10-07,1
5658,2017-06-26,1
5658,2017-07-16,1
5658,2017-10-29,1
5658,2017-12-17,1
5658,2018-01-06,1
5658,2018-07-25,1
5658,2019-08-10,1
2442,2017-07-10,1
2442,2017-07-17,1
2442,2017-12-11,1
2442,2018-01-27,1
2442,2018-06-07,1
2442,2018-07-03,1
2442,2019-01-22,1
2442,2019-02-02,1
2442,2019-02-03,1
2442,2019-07-21,1
2442,2019-09-08,1
2442,2020-04-01,1
2442,2020-04-04,1
2442,2020-11-10,1
10182,2018-06-06,1
2608,2020-07-24,1
2209,2019-01-15,1
3610,2017-10-21,1
3610,2018-11-25,1
3610,2020-06-09,1
3610,2020-06-09,1
3610,2020-09-11,1
3610,2020-12-09,1
1461,2018-06-26,1
9280,2017-02-01,1
9280,2017-02-01,1
9280,2017-02-02,1
9280,2017-02-03,1
9280,2017-02-03,1
9280,2017-02-03,1
9280,2017-02-04,1
9280,2017-02-05,1
9280,2017-02-05,1
9280,2017-02-05,1
9280,2017-02-05,1
9280,2017-02-25,1
9280,2017-03-13,1
9280,2017-04-03,1
9280,2017-04-13,1
9280,2017-04-17,1
9280,2017-04-23,1
9280,2017-05-01,1
9280,2017-05-01,1
9280,2017-05-02,1
9280,2017-05-02,1
9280,2017-05-03,1
9280,2017-05-03,1
9280,2017-05-03,1
9280,2017-05-04,1
9280,2017-05-04,1
9280,2017-05-05,1
9280,2017-05-05,1
9280,2017-05-06,1
9280,2017-05-06,1
9280,2017-05-07,1
9280,2017-05-07,1
9280,2017-05-07,1
9280,2017-05-09,1
9280,2017-06-01,1
9280,2017-06-01,1
9280,2017-07-16,1
9280,2017-07-16,1
9280,2017-07-19,1
9280,2017-07-23,1
9280,2017-07-23,1
9280,2017-07-25,1
9280,2017-07-25,1
9280,2017-07-26,1
9280,2017-07-27,1
9280,2017-07-28,1
9280,2017-07-30,1
9280,2017-07-30,1
9280,2017-07-31,1
9280,2017-07-31,1
9280,2017-07-31,1
9280,2017-08-01,1
9280,2017-08-01,1
9280,2017-08-02,1
9280,2017-08-03,1
9280,2017-08-03,1
9280,2017-08-03,1
9280,2017-08-03,1
9280,2017-08-04,1
9280,2017-08-04,1
9280,2017-08-05,1
9280,2017-08-05,1
9280,2017-08-05,1
9280,2017-08-05,1
9280,2017-08-05,1
9280,2017-08-05,1
9280,2017-08-05,1
9280,2017-08-05,1
9280,2017-08-06,1
9280,2017-08-06,1
9280,2017-08-06,1
9280,2017-08-06,1
9280,2017-08-06,1
9280,2017-08-06,1
9280,2017-09-08,1
9280,2017-10-18,1
9280,2017-10-26,1
9280,2017-10-30,1
9280,2017-10-30,1
9280,2017-10-31,1
9280,2017-10-31,1
9280,2017-10-31,1
9280,2017-10-31,1
9280,2017-11-01,1
9280,2017-11-01,1
9280,2017-11-01,1
9280,2017-11-02,1
9280,2017-11-02,1
9280,2017-11-02,1
9280,2017-11-03,1
9280,2017-11-03,1
9280,2017-11-04,1
9280,2017-11-04,1
9280,2017-11-04,1
9280,2017-11-04,1
9280,2017-11-04,1
9280,2017-11-05,1
9280,2017-11-05,1
9280,2017-11-06,1
9280,2017-11-07,1
9280,2017-11-21,1
9280,2017-12-30,1
9280,2018-01-11,1
9280,2018-01-14,1
9280,2018-01-19,1
9280,2018-01-22,1
9280,2018-01-26,1
9280,2018-01-28,1
9280,2018-01-28,1
9280,2018-01-29,1
9280,2018-01-29,1
9280,2018-01-30,1
9280,2018-01-30,1
9280,2018-01-31,1
9280,2018-01-31,1
9280,2018-02-01,1
9280,2018-02-02,1
9280,2018-02-02,1
9280,2018-02-02,1
9280,2018-02-03,1
9280,2018-02-03,1
9280,2018-02-03,1
9280,2018-02-03,1
9280,2018-02-03,1
9280,2018-02-03,1
9280,2018-02-04,1
9280,2018-02-23,1
9280,2018-03-25,1
9280,2018-03-31,1
9280,2018-04-04,1
9280,2018-04-05,1
9280,2018-04-15,1
9280,2018-04-19,1
9280,2018-04-21,1
9280,2018-04-24,1
9280,2018-04-25,1
9280,2018-04-30,1
9280,2018-05-04,1
9280,2018-05-05,1
9280,2018-05-07,1
9280,2018-05-07,1
9280,2018-05-08,1
9280,2018-05-08,1
9280,2018-05-09,1
9280,2018-05-09,1
9280,2018-05-09,1
9280,2018-05-09,1
9280,2018-05-09,1
9280,2018-05-10,1
9280,2018-05-10,1
9280,2018-05-11,1
9280,2018-05-11,1
9280,2018-05-12,1
9280,2018-05-12,1
9280,2018-05-12,1
9280,2018-05-12,1
9280,2018-05-12,1
9280,2018-05-12,1
9280,2018-05-12,1
9280,2018-05-13,1
9280,2018-05-13,1
9280,2018-05-14,1
9280,2018-07-06,1
9280,2018-07-09,1
9280,2018-07-23,1
9280,2018-07-24,1
9280,2018-07-26,1
9280,2018-07-31,1
9280,2018-08-02,1
9280,2018-08-03,1
9280,2018-08-04,1
9280,2018-08-06,1
9280,2018-08-06,1
9280,2018-08-06,1
9280,2018-08-08,1
9280,2018-08-09,1
9280,2018-08-10,1
9280,2018-08-10,1
9280,2018-08-10,1
9280,2018-08-11,1
9280,2018-08-11,1
9280,2018-08-11,1
9280,2018-08-11,1
9280,2018-08-11,1
9280,2018-08-11,1
9280,2018-08-11,1
9280,2018-08-11,1
9280,2018-08-12,1
9280,2018-08-12,1
9280,2018-08-12,1
9280,2018-08-12,1
9280,2018-08-17,1
9280,2018-10-07,1
9280,2018-10-14,1
9280,2018-10-19,1
9280,2018-10-26,1
9280,2018-10-26,1
9280,2018-10-26,1
9280,2018-10-30,1
9280,2018-10-30,1
9280,2018-10-31,1
9280,2018-11-05,1
9280,2018-11-05,1
9280,2018-11-06,1
9280,2018-11-06,1
9280,2018-11-06,1
9280,2018-11-06,1
9280,2018-11-06,1
9280,2018-11-08,1
9280,2018-11-08,1
9280,2018-11-09,1
9280,2018-11-09,1
9280,2018-11-09,1
9280,2018-11-10,1
9280,2018-11-11,1
9280,2018-11-11,1
9280,2018-11-11,1
9280,2018-11-12,1
9280,2018-12-12,1
9280,2018-12-18,1
9280,2019-01-21,1
9280,2019-01-22,1
9280,2019-01-23,1
9280,2019-01-28,1
9280,2019-02-02,1
9280,2019-02-03,1
9280,2019-02-05,1
9280,2019-02-06,1
9280,2019-02-06,1
9280,2019-02-08,1
9280,2019-02-08,1
9280,2019-02-08,1
9280,2019-02-09,1
9280,2019-02-09,1
9280,2019-02-10,1
9280,2019-02-10,1
9280,2019-02-10,1
9280,2019-02-10,1
9280,2019-02-10,1
9280,2019-03-06,1
9280,2019-03-07,1
9280,2019-04-08,1
9280,2019-04-14,1
9280,2019-04-19,1
9280,2019-04-21,1
9280,2019-04-27,1
9280,2019-05-02,1
9280,2019-05-06,1
9280,2019-05-07,1
9280,2019-05-07,1
9280,2019-05-08,1
9280,2019-05-08,1
9280,2019-05-09,1
9280,2019-05-09,1
9280,2019-05-10,1
9280,2019-05-10,1
9280,2019-05-10,1
9280,2019-05-11,1
9280,2019-05-12,1
9280,2019-05-12,1
9280,2019-05-12,1
9280,2019-05-12,1
9280,2019-05-12,1
9280,2019-07-07,1
9280,2019-07-25,1
9280,2019-07-28,1
9280,2019-07-28,1
9280,2019-07-29,1
9280,2019-07-29,1
9280,2019-08-05,1
9280,2019-08-05,1
9280,2019-08-05,1
9280,2019-08-05,1
9280,2019-08-06,1
9280,2019-08-07,1
9280,2019-08-08,1
9280,2019-08-08,1
9280,2019-08-10,1
9280,2019-08-10,1
9280,2019-08-10,1
9280,2019-08-10,1
9280,2019-08-11,1
9280,2019-08-12,1
9280,2019-08-24,1
9280,2019-08-30,1
9280,2019-09-02,1
9280,2019-10-28,1
9280,2019-10-29,1
9280,2019-11-02,1
9280,2019-11-06,1
9280,2019-11-06,1
9280,2019-11-06,1
9280,2019-11-07,1
9280,2019-11-07,1
9280,2019-11-07,1
9280,2019-11-07,1
9280,2019-11-08,1
9280,2019-11-09,1
9280,2019-11-09,1
9280,2019-11-10,1
9280,2019-11-10,1
9280,2020-01-19,1
9280,2020-01-21,1
9280,2020-01-25,1
9280,2020-01-26,1
9280,2020-01-29,1
9280,2020-01-29,1
9280,2020-01-29,1
9280,2020-02-03,1
9280,2020-02-04,1
9280,2020-02-04,1
9280,2020-02-04,1
9280,2020-02-05,1
9280,2020-02-06,1
9280,2020-02-06,1
9280,2020-02-07,1
9280,2020-02-07,1
9280,2020-02-07,1
9280,2020-02-07,1
9280,2020-02-08,1
9280,2020-02-08,1
9280,2020-02-08,1
9280,2020-02-08,1
9280,2020-02-09,1
9280,2020-02-09,1
9280,2020-03-15,1
9280,2020-04-14,1
9280,2020-04-14,1
9280,2020-04-16,1
9280,2020-04-19,1
9280,2020-05-04,1
9280,2020-05-04,1
9280,2020-05-05,1
9280,2020-05-07,1
9280,2020-05-07,1
9280,2020-05-08,1
9280,2020-05-08,1
9280,2020-05-09,1
9280,2020-05-10,1
9280,2020-05-10,1
9280,2020-05-11,1
9280,2020-06-09,1
9280,2020-06-12,1
9280,2020-08-09,1
9280,2020-08-10,1
9280,2020-08-10,1
9280,2020-08-11,1
9280,2020-08-12,1
9280,2020-08-14,1
9280,2020-08-14,1
9280,2020-08-15,1
9280,2020-08-15,1
9280,2020-08-15,1
9280,2020-08-16,1
9280,2020-08-16,1
9280,2020-09-27,1
9280,2020-10-18,1
9280,2020-10-22,1
9280,2020-10-26,1
9280,2020-11-02,1
9280,2020-11-06,1
9280,2020-11-07,1
9280,2020-11-08,1
9280,2020-11-09,1
9280,2020-11-10,1
9280,2020-11-10,1
9280,2020-11-11,1
9280,2020-11-12,1
9280,2020-11-12,1
9280,2020-11-14,1
9280,2020-11-15,1
9280,2020-11-15,1
9280,2020-11-15,1
9280,2020-12-09,1
9280,2020-12-15,1
9280,2020-12-16,1
9280,2020-12-17,1
9280,2020-12-18,1
9280,2020-12-19,1
8250,2018-12-27,1
6165,2017-02-25,1
6165,2017-09-29,1
6165,2017-10-03,1
6165,2018-02-19,1
6165,2018-02-22,1
6165,2018-02-26,1
6165,2018-10-31,1
6165,2019-04-16,1
2297,2018-09-27,1
2297,2018-10-01,1
2297,2019-09-17,1
2297,2019-10-05,1
5515,2019-02-22,1
5515,2019-02-22,1
5515,2019-06-04,1
5515,2020-02-20,1
5515,2020-03-09,1
5515,2020-06-08,1
5515,2020-10-02,1
5515,2020-10-08,1
5515,2020-10-09,1
7539,2020-07-26,1
5558,2018-02-16,1
5558,2019-02-09,1
2601,2017-07-05,1
2601,2017-10-15,1
2601,2017-10-19,1
2601,2018-04-20,1
2601,2018-05-04,1
2601,2018-10-23,1
4907,2020-10-23,1
1336,2018-04-29,1
1336,2018-08-17,1
1336,2019-03-16,1
1336,2020-08-17,1
2109,2017-02-06,1
7696,2017-05-24,1
7696,2019-03-06,1
7696,2020-03-12,1
7696,2020-05-05,1
3080,2020-09-10,1
2623,2018-04-09,1
2623,2018-11-11,1
2623,2019-08-11,1
1875,2018-07-08,1
3985,2017-04-05,1
3985,2018-09-25,1
3985,2018-11-19,1
3985,2020-04-22,1
3499,2020-08-04,1
10184,2018-09-16,1
10184,2021-01-26,1
2727,2017-11-08,1
3548,2019-11-10,1
7280,2018-06-04,1
3454,2019-03-21,1
3720,2017-02-08,1
3720,2018-01-18,1
3720,2019-12-01,1
2156,2019-08-31,1
10076,2018-04-02,1
10076,2018-04-07,1
10076,2018-04-20,1
10076,2018-04-27,1
10076,2018-07-08,1
10076,2018-08-22,1
10076,2018-11-30,1
10076,2019-01-18,1
10076,2019-02-20,1
10076,2019-04-04,1
10076,2019-04-08,1
10076,2019-04-22,1
10076,2019-04-24,1
10076,2019-04-25,1
10076,2019-04-27,1
10076,2019-04-27,1
10076,2019-04-30,1
10076,2019-07-16,1
10076,2019-09-04,1
10076,2020-01-25,1
10076,2020-04-29,1
10076,2020-05-01,1
10076,2020-05-02,1
10076,2020-07-19,1
10076,2020-09-05,1
10076,2020-10-16,1
10076,2020-11-01,1
10076,2020-12-02,1
10076,2020-12-05,1
5475,2018-09-21,1
3219,2017-06-23,1
3219,2017-07-20,1
3219,2017-07-26,1
3219,2018-01-02,1
3219,2018-01-04,1
3219,2018-01-05,1
3219,2018-03-09,1
3219,2018-03-19,1
3219,2018-04-09,1
3219,2018-12-31,1
3219,2019-03-03,1
3219,2019-03-23,1
3219,2019-10-13,1
3219,2019-10-13,1
3219,2020-03-30,1
3219,2020-10-26,1
9872,2017-05-05,1
3842,2017-04-17,1
3842,2017-05-25,1
3842,2017-07-19,1
3842,2017-11-19,1
3842,2018-05-08,1
3842,2019-05-14,1
3842,2020-02-16,1
6275,2017-05-19,1
6275,2019-06-11,1
6275,2020-02-12,1
4069,2017-11-27,1
4069,2020-05-07,1
1047,2018-12-15,1
2282,2019-01-04,1
6786,2019-10-18,1
6786,2019-12-13,1
6786,2020-02-12,1
6786,2020-04-11,1
8485,2017-08-10,1
1487,2020-02-03,1
2279,2018-02-01,1
2279,2018-03-09,1
3936,2019-11-05,1
3014,2017-02-14,1
3014,2017-03-27,1
3014,2017-05-14,1
3014,2017-05-23,1
3014,2017-07-11,1
3014,2017-07-12,1
3014,2017-07-13,1
3014,2017-09-10,1
3014,2017-09-10,1
3014,2017-11-02,1
3014,2017-12-19,1
3014,2018-01-15,1
3014,2018-01-26,1
3014,2018-01-28,1
3014,2018-03-22,1
3014,2018-03-25,1
3014,2018-03-25,1
3014,2018-05-19,1
3014,2018-07-14,1
3014,2018-07-15,1
3014,2018-09-06,1
3014,2018-09-06,1
3014,2018-11-02,1
3014,2018-11-04,1
3014,2018-11-04,1
3014,2018-11-04,1
3014,2019-01-27,1
3014,2019-01-27,1
3014,2019-03-22,1
3014,2019-03-30,1
3014,2019-07-12,1
3014,2019-07-13,1
3014,2019-07-13,1
3014,2019-07-14,1
3014,2020-01-22,1
3014,2020-01-28,1
3014,2020-01-31,1
3014,2020-05-20,1
3014,2020-05-21,1
3014,2020-05-23,1
3014,2020-07-14,1
3014,2020-07-19,1
7878,2017-02-12,1
7878,2020-08-26,1
5722,2020-09-25,1
5722,2020-12-17,1
7178,2019-05-30,1
3176,2017-05-20,1
3176,2018-01-19,1
3176,2018-07-15,1
3176,2018-09-13,1
3176,2019-07-21,1
4677,2018-11-16,1
4677,2019-05-25,1
10853,2017-08-30,1
7753,2017-11-03,1
7753,2018-11-24,1
7753,2019-09-03,1
6210,2018-11-11,1
6210,2018-12-15,1
9649,2017-02-21,1
9649,2017-07-05,1
9649,2017-07-07,1
9649,2017-10-03,1
9649,2017-10-04,1
9649,2017-10-04,1
9649,2017-10-08,1
9649,2017-10-20,1
9649,2017-11-26,1
9649,2017-12-04,1
9649,2017-12-04,1
9649,2017-12-06,1
9649,2017-12-10,1
9649,2018-02-19,1
9649,2018-02-20,1
9649,2018-02-21,1
9649,2018-02-22,1
9649,2018-02-22,1
9649,2018-02-23,1
9649,2018-02-24,1
9649,2018-02-24,1
9649,2018-04-23,1
9649,2018-04-26,1
9649,2018-04-26,1
9649,2018-04-27,1
9649,2018-04-28,1
9649,2018-04-29,1
9649,2018-07-06,1
9649,2018-07-06,1
9649,2018-07-08,1
9649,2018-08-03,1
9649,2018-08-03,1
